Expert_ID,Token_Count,Percentage,Rank
49,6,9.38,1
23,4,6.25,2
2,3,4.69,3
12,3,4.69,4
21,3,4.69,5
42,3,4.69,6
20,2,3.12,7
32,2,3.12,8
34,2,3.12,9
37,2,3.12,10
40,2,3.12,11
53,2,3.12,12
57,2,3.12,13
62,2,3.12,14
0,1,1.56,15
1,1,1.56,16
3,1,1.56,17
5,1,1.56,18
6,1,1.56,19
7,1,1.56,20
13,1,1.56,21
16,1,1.56,22
17,1,1.56,23
19,1,1.56,24
26,1,1.56,25
29,1,1.56,26
30,1,1.56,27
31,1,1.56,28
33,1,1.56,29
39,1,1.56,30
41,1,1.56,31
43,1,1.56,32
45,1,1.56,33
50,1,1.56,34
51,1,1.56,35
52,1,1.56,36
54,1,1.56,37
55,1,1.56,38
58,1,1.56,39
59,1,1.56,40
4,0,0.00,41
8,0,0.00,42
9,0,0.00,43
10,0,0.00,44
11,0,0.00,45
14,0,0.00,46
15,0,0.00,47
18,0,0.00,48
22,0,0.00,49
24,0,0.00,50
25,0,0.00,51
27,0,0.00,52
28,0,0.00,53
35,0,0.00,54
36,0,0.00,55
38,0,0.00,56
44,0,0.00,57
46,0,0.00,58
47,0,0.00,59
48,0,0.00,60
56,0,0.00,61
60,0,0.00,62
61,0,0.00,63
63,0,0.00,64
