Expert_ID,Token_Count,Percentage,Rank
62,8,12.50,1
7,5,7.81,2
14,5,7.81,3
22,5,7.81,4
24,5,7.81,5
39,5,7.81,6
48,5,7.81,7
10,4,6.25,8
17,4,6.25,9
25,4,6.25,10
46,4,6.25,11
50,4,6.25,12
13,3,4.69,13
30,3,4.69,14
38,3,4.69,15
41,3,4.69,16
43,3,4.69,17
54,3,4.69,18
57,3,4.69,19
63,3,4.69,20
3,2,3.12,21
5,2,3.12,22
9,2,3.12,23
16,2,3.12,24
21,2,3.12,25
23,2,3.12,26
26,2,3.12,27
29,2,3.12,28
31,2,3.12,29
33,2,3.12,30
35,2,3.12,31
37,2,3.12,32
53,2,3.12,33
55,2,3.12,34
58,2,3.12,35
0,1,1.56,36
1,1,1.56,37
2,1,1.56,38
4,1,1.56,39
6,1,1.56,40
27,1,1.56,41
28,1,1.56,42
34,1,1.56,43
36,1,1.56,44
42,1,1.56,45
44,1,1.56,46
45,1,1.56,47
47,1,1.56,48
51,1,1.56,49
56,1,1.56,50
59,1,1.56,51
8,0,0.00,52
11,0,0.00,53
12,0,0.00,54
15,0,0.00,55
18,0,0.00,56
19,0,0.00,57
20,0,0.00,58
32,0,0.00,59
40,0,0.00,60
49,0,0.00,61
52,0,0.00,62
60,0,0.00,63
61,0,0.00,64
