Expert_ID,Token_Count,Percentage,Rank
55,6,9.38,1
4,3,4.69,2
7,3,4.69,3
58,3,4.69,4
60,3,4.69,5
1,2,3.12,6
5,2,3.12,7
6,2,3.12,8
19,2,3.12,9
25,2,3.12,10
27,2,3.12,11
29,2,3.12,12
35,2,3.12,13
39,2,3.12,14
48,2,3.12,15
56,2,3.12,16
63,2,3.12,17
3,1,1.56,18
9,1,1.56,19
10,1,1.56,20
11,1,1.56,21
14,1,1.56,22
16,1,1.56,23
17,1,1.56,24
18,1,1.56,25
21,1,1.56,26
23,1,1.56,27
24,1,1.56,28
26,1,1.56,29
31,1,1.56,30
33,1,1.56,31
40,1,1.56,32
41,1,1.56,33
44,1,1.56,34
50,1,1.56,35
51,1,1.56,36
53,1,1.56,37
61,1,1.56,38
62,1,1.56,39
0,0,0.00,40
2,0,0.00,41
8,0,0.00,42
12,0,0.00,43
13,0,0.00,44
15,0,0.00,45
20,0,0.00,46
22,0,0.00,47
28,0,0.00,48
30,0,0.00,49
32,0,0.00,50
34,0,0.00,51
36,0,0.00,52
37,0,0.00,53
38,0,0.00,54
42,0,0.00,55
43,0,0.00,56
45,0,0.00,57
46,0,0.00,58
47,0,0.00,59
49,0,0.00,60
52,0,0.00,61
54,0,0.00,62
57,0,0.00,63
59,0,0.00,64
