Expert_ID,Token_Count,Percentage,Rank
18,11,17.19,1
46,11,17.19,2
33,10,15.62,3
13,9,14.06,4
31,9,14.06,5
40,9,14.06,6
48,9,14.06,7
54,9,14.06,8
3,8,12.50,9
8,8,12.50,10
12,8,12.50,11
15,8,12.50,12
56,8,12.50,13
59,8,12.50,14
2,7,10.94,15
4,7,10.94,16
5,7,10.94,17
14,7,10.94,18
22,7,10.94,19
23,7,10.94,20
26,7,10.94,21
28,7,10.94,22
30,7,10.94,23
34,7,10.94,24
39,7,10.94,25
50,7,10.94,26
0,6,9.38,27
7,6,9.38,28
11,6,9.38,29
16,6,9.38,30
17,6,9.38,31
24,6,9.38,32
32,6,9.38,33
42,6,9.38,34
52,6,9.38,35
53,6,9.38,36
57,6,9.38,37
62,6,9.38,38
25,5,7.81,39
27,5,7.81,40
45,5,7.81,41
49,5,7.81,42
51,5,7.81,43
58,5,7.81,44
60,5,7.81,45
63,5,7.81,46
1,4,6.25,47
9,4,6.25,48
10,4,6.25,49
19,4,6.25,50
20,4,6.25,51
21,4,6.25,52
35,4,6.25,53
37,4,6.25,54
41,4,6.25,55
43,4,6.25,56
44,4,6.25,57
47,4,6.25,58
55,4,6.25,59
6,3,4.69,60
29,2,3.12,61
36,2,3.12,62
38,2,3.12,63
61,2,3.12,64
