Expert_ID,Token_Count,Percentage,Rank
33,6,9.38,1
54,6,9.38,2
14,5,7.81,3
3,4,6.25,4
18,4,6.25,5
24,4,6.25,6
39,4,6.25,7
40,4,6.25,8
2,3,4.69,9
8,3,4.69,10
13,3,4.69,11
15,3,4.69,12
23,3,4.69,13
28,3,4.69,14
30,3,4.69,15
34,3,4.69,16
43,3,4.69,17
56,3,4.69,18
57,3,4.69,19
58,3,4.69,20
62,3,4.69,21
0,2,3.12,22
4,2,3.12,23
11,2,3.12,24
12,2,3.12,25
17,2,3.12,26
19,2,3.12,27
25,2,3.12,28
26,2,3.12,29
31,2,3.12,30
37,2,3.12,31
50,2,3.12,32
51,2,3.12,33
52,2,3.12,34
53,2,3.12,35
55,2,3.12,36
1,1,1.56,37
5,1,1.56,38
6,1,1.56,39
7,1,1.56,40
9,1,1.56,41
10,1,1.56,42
21,1,1.56,43
22,1,1.56,44
27,1,1.56,45
32,1,1.56,46
35,1,1.56,47
36,1,1.56,48
38,1,1.56,49
41,1,1.56,50
42,1,1.56,51
44,1,1.56,52
46,1,1.56,53
47,1,1.56,54
48,1,1.56,55
59,1,1.56,56
61,1,1.56,57
63,1,1.56,58
16,0,0.00,59
20,0,0.00,60
29,0,0.00,61
45,0,0.00,62
49,0,0.00,63
60,0,0.00,64
