Expert_ID,Token_Count,Percentage,Rank
7,4,6.25,1
47,4,6.25,2
2,3,4.69,3
9,3,4.69,4
19,3,4.69,5
59,3,4.69,6
1,2,3.12,7
3,2,3.12,8
6,2,3.12,9
23,2,3.12,10
27,2,3.12,11
30,2,3.12,12
33,2,3.12,13
35,2,3.12,14
44,2,3.12,15
50,2,3.12,16
51,2,3.12,17
63,2,3.12,18
0,1,1.56,19
13,1,1.56,20
17,1,1.56,21
18,1,1.56,22
21,1,1.56,23
24,1,1.56,24
25,1,1.56,25
26,1,1.56,26
28,1,1.56,27
29,1,1.56,28
40,1,1.56,29
41,1,1.56,30
43,1,1.56,31
46,1,1.56,32
48,1,1.56,33
52,1,1.56,34
54,1,1.56,35
55,1,1.56,36
60,1,1.56,37
61,1,1.56,38
4,0,0.00,39
5,0,0.00,40
8,0,0.00,41
10,0,0.00,42
11,0,0.00,43
12,0,0.00,44
14,0,0.00,45
15,0,0.00,46
16,0,0.00,47
20,0,0.00,48
22,0,0.00,49
31,0,0.00,50
32,0,0.00,51
34,0,0.00,52
36,0,0.00,53
37,0,0.00,54
38,0,0.00,55
39,0,0.00,56
42,0,0.00,57
45,0,0.00,58
49,0,0.00,59
53,0,0.00,60
56,0,0.00,61
57,0,0.00,62
58,0,0.00,63
62,0,0.00,64
