Expert_ID,Token_Count,Percentage,Rank
38,13,20.31,1
56,11,17.19,2
58,11,17.19,3
4,9,14.06,4
29,9,14.06,5
36,9,14.06,6
52,9,14.06,7
59,9,14.06,8
60,9,14.06,9
48,8,12.50,10
49,8,12.50,11
53,8,12.50,12
55,8,12.50,13
62,8,12.50,14
0,7,10.94,15
3,7,10.94,16
6,7,10.94,17
12,7,10.94,18
18,7,10.94,19
39,7,10.94,20
41,7,10.94,21
42,7,10.94,22
43,7,10.94,23
45,7,10.94,24
54,7,10.94,25
10,6,9.38,26
11,6,9.38,27
15,6,9.38,28
17,6,9.38,29
24,6,9.38,30
26,6,9.38,31
30,6,9.38,32
33,6,9.38,33
37,6,9.38,34
51,6,9.38,35
61,6,9.38,36
1,5,7.81,37
5,5,7.81,38
8,5,7.81,39
14,5,7.81,40
16,5,7.81,41
19,5,7.81,42
20,5,7.81,43
22,5,7.81,44
23,5,7.81,45
44,5,7.81,46
50,5,7.81,47
63,5,7.81,48
9,4,6.25,49
13,4,6.25,50
25,4,6.25,51
27,4,6.25,52
28,4,6.25,53
32,4,6.25,54
35,4,6.25,55
46,4,6.25,56
47,4,6.25,57
7,3,4.69,58
31,3,4.69,59
40,3,4.69,60
57,3,4.69,61
21,2,3.12,62
2,1,1.56,63
34,1,1.56,64
