Expert_ID,Token_Count,Percentage,Rank
22,15,23.44,1
20,12,18.75,2
40,11,17.19,3
1,10,15.62,4
25,10,15.62,5
42,10,15.62,6
7,9,14.06,7
13,9,14.06,8
21,9,14.06,9
28,9,14.06,10
31,9,14.06,11
35,9,14.06,12
9,8,12.50,13
11,8,12.50,14
37,8,12.50,15
38,8,12.50,16
39,8,12.50,17
57,8,12.50,18
59,8,12.50,19
4,7,10.94,20
6,7,10.94,21
12,7,10.94,22
18,7,10.94,23
26,7,10.94,24
41,7,10.94,25
55,7,10.94,26
24,6,9.38,27
36,6,9.38,28
46,6,9.38,29
52,6,9.38,30
0,5,7.81,31
5,5,7.81,32
10,5,7.81,33
17,5,7.81,34
19,5,7.81,35
27,5,7.81,36
44,5,7.81,37
45,5,7.81,38
49,5,7.81,39
53,5,7.81,40
56,5,7.81,41
58,5,7.81,42
2,4,6.25,43
8,4,6.25,44
16,4,6.25,45
23,4,6.25,46
30,4,6.25,47
33,4,6.25,48
48,4,6.25,49
51,4,6.25,50
60,4,6.25,51
61,4,6.25,52
14,3,4.69,53
29,3,4.69,54
32,3,4.69,55
34,3,4.69,56
43,3,4.69,57
47,3,4.69,58
50,3,4.69,59
54,3,4.69,60
62,3,4.69,61
3,2,3.12,62
15,2,3.12,63
63,2,3.12,64
