Expert_ID,Token_Count,Percentage,Rank
27,11,17.19,1
30,11,17.19,2
61,11,17.19,3
18,10,15.62,4
32,10,15.62,5
43,10,15.62,6
52,10,15.62,7
63,10,15.62,8
6,9,14.06,9
47,9,14.06,10
50,9,14.06,11
54,9,14.06,12
4,8,12.50,13
25,8,12.50,14
40,8,12.50,15
55,8,12.50,16
1,7,10.94,17
10,7,10.94,18
11,7,10.94,19
15,7,10.94,20
17,7,10.94,21
23,7,10.94,22
26,7,10.94,23
36,7,10.94,24
48,7,10.94,25
56,7,10.94,26
0,6,9.38,27
7,6,9.38,28
9,6,9.38,29
16,6,9.38,30
20,6,9.38,31
33,6,9.38,32
37,6,9.38,33
38,6,9.38,34
39,6,9.38,35
44,6,9.38,36
46,6,9.38,37
51,6,9.38,38
62,6,9.38,39
19,5,7.81,40
31,5,7.81,41
35,5,7.81,42
42,5,7.81,43
59,5,7.81,44
5,4,6.25,45
13,4,6.25,46
21,4,6.25,47
28,4,6.25,48
29,4,6.25,49
53,4,6.25,50
57,4,6.25,51
60,4,6.25,52
2,3,4.69,53
8,3,4.69,54
12,3,4.69,55
45,3,4.69,56
49,3,4.69,57
58,3,4.69,58
3,2,3.12,59
24,2,3.12,60
34,2,3.12,61
41,2,3.12,62
14,1,1.56,63
22,1,1.56,64
