Expert_ID,Token_Count,Percentage,Rank
18,8,12.50,1
2,6,9.38,2
32,6,9.38,3
7,5,7.81,4
10,5,7.81,5
21,5,7.81,6
1,4,6.25,7
5,4,6.25,8
9,4,6.25,9
12,4,6.25,10
30,4,6.25,11
34,4,6.25,12
41,4,6.25,13
55,4,6.25,14
11,3,4.69,15
16,3,4.69,16
17,3,4.69,17
51,3,4.69,18
63,3,4.69,19
13,2,3.12,20
14,2,3.12,21
20,2,3.12,22
23,2,3.12,23
28,2,3.12,24
29,2,3.12,25
37,2,3.12,26
39,2,3.12,27
44,2,3.12,28
46,2,3.12,29
47,2,3.12,30
48,2,3.12,31
52,2,3.12,32
61,2,3.12,33
3,1,1.56,34
6,1,1.56,35
8,1,1.56,36
19,1,1.56,37
22,1,1.56,38
24,1,1.56,39
27,1,1.56,40
31,1,1.56,41
35,1,1.56,42
36,1,1.56,43
40,1,1.56,44
42,1,1.56,45
43,1,1.56,46
50,1,1.56,47
54,1,1.56,48
57,1,1.56,49
59,1,1.56,50
60,1,1.56,51
0,0,0.00,52
4,0,0.00,53
15,0,0.00,54
25,0,0.00,55
26,0,0.00,56
33,0,0.00,57
38,0,0.00,58
45,0,0.00,59
49,0,0.00,60
53,0,0.00,61
56,0,0.00,62
58,0,0.00,63
62,0,0.00,64
