Expert_ID,Token_Count,Percentage,Rank
37,6,9.38,1
60,5,7.81,2
12,3,4.69,3
19,3,4.69,4
35,3,4.69,5
8,2,3.12,6
9,2,3.12,7
15,2,3.12,8
16,2,3.12,9
31,2,3.12,10
38,2,3.12,11
55,2,3.12,12
57,2,3.12,13
58,2,3.12,14
63,2,3.12,15
1,1,1.56,16
2,1,1.56,17
4,1,1.56,18
6,1,1.56,19
7,1,1.56,20
10,1,1.56,21
11,1,1.56,22
14,1,1.56,23
21,1,1.56,24
22,1,1.56,25
27,1,1.56,26
33,1,1.56,27
36,1,1.56,28
39,1,1.56,29
41,1,1.56,30
42,1,1.56,31
44,1,1.56,32
45,1,1.56,33
46,1,1.56,34
47,1,1.56,35
51,1,1.56,36
52,1,1.56,37
54,1,1.56,38
61,1,1.56,39
0,0,0.00,40
3,0,0.00,41
5,0,0.00,42
13,0,0.00,43
17,0,0.00,44
18,0,0.00,45
20,0,0.00,46
23,0,0.00,47
24,0,0.00,48
25,0,0.00,49
26,0,0.00,50
28,0,0.00,51
29,0,0.00,52
30,0,0.00,53
32,0,0.00,54
34,0,0.00,55
40,0,0.00,56
43,0,0.00,57
48,0,0.00,58
49,0,0.00,59
50,0,0.00,60
53,0,0.00,61
56,0,0.00,62
59,0,0.00,63
62,0,0.00,64
