Expert_ID,Token_Count,Percentage,Rank
58,6,9.38,1
0,5,7.81,2
18,5,7.81,3
62,5,7.81,4
3,4,6.25,5
12,4,6.25,6
23,4,6.25,7
25,4,6.25,8
26,4,6.25,9
32,4,6.25,10
34,4,6.25,11
40,4,6.25,12
46,4,6.25,13
47,4,6.25,14
6,3,4.69,15
7,3,4.69,16
16,3,4.69,17
29,3,4.69,18
39,3,4.69,19
45,3,4.69,20
50,3,4.69,21
59,3,4.69,22
63,3,4.69,23
8,2,3.12,24
10,2,3.12,25
11,2,3.12,26
13,2,3.12,27
17,2,3.12,28
19,2,3.12,29
24,2,3.12,30
27,2,3.12,31
41,2,3.12,32
42,2,3.12,33
43,2,3.12,34
55,2,3.12,35
56,2,3.12,36
60,2,3.12,37
4,1,1.56,38
5,1,1.56,39
14,1,1.56,40
15,1,1.56,41
28,1,1.56,42
33,1,1.56,43
37,1,1.56,44
44,1,1.56,45
48,1,1.56,46
49,1,1.56,47
51,1,1.56,48
52,1,1.56,49
1,0,0.00,50
2,0,0.00,51
9,0,0.00,52
20,0,0.00,53
21,0,0.00,54
22,0,0.00,55
30,0,0.00,56
31,0,0.00,57
35,0,0.00,58
36,0,0.00,59
38,0,0.00,60
53,0,0.00,61
54,0,0.00,62
57,0,0.00,63
61,0,0.00,64
