Expert_ID,Token_Count,Percentage,Rank
0,5,7.81,1
23,4,6.25,2
58,4,6.25,3
26,3,4.69,4
47,3,4.69,5
50,3,4.69,6
62,3,4.69,7
7,2,3.12,8
18,2,3.12,9
19,2,3.12,10
25,2,3.12,11
27,2,3.12,12
29,2,3.12,13
40,2,3.12,14
41,2,3.12,15
45,2,3.12,16
56,2,3.12,17
3,1,1.56,18
4,1,1.56,19
6,1,1.56,20
8,1,1.56,21
10,1,1.56,22
11,1,1.56,23
12,1,1.56,24
15,1,1.56,25
16,1,1.56,26
17,1,1.56,27
28,1,1.56,28
32,1,1.56,29
33,1,1.56,30
34,1,1.56,31
46,1,1.56,32
51,1,1.56,33
59,1,1.56,34
60,1,1.56,35
63,1,1.56,36
1,0,0.00,37
2,0,0.00,38
5,0,0.00,39
9,0,0.00,40
13,0,0.00,41
14,0,0.00,42
20,0,0.00,43
21,0,0.00,44
22,0,0.00,45
24,0,0.00,46
30,0,0.00,47
31,0,0.00,48
35,0,0.00,49
36,0,0.00,50
37,0,0.00,51
38,0,0.00,52
39,0,0.00,53
42,0,0.00,54
43,0,0.00,55
44,0,0.00,56
48,0,0.00,57
49,0,0.00,58
52,0,0.00,59
53,0,0.00,60
54,0,0.00,61
55,0,0.00,62
57,0,0.00,63
61,0,0.00,64
