Expert_ID,Token_Count,Percentage,Rank
44,12,18.75,1
50,12,18.75,2
4,10,15.62,3
2,9,14.06,4
32,9,14.06,5
55,9,14.06,6
56,9,14.06,7
57,9,14.06,8
58,9,14.06,9
10,8,12.50,10
16,8,12.50,11
18,8,12.50,12
25,8,12.50,13
40,8,12.50,14
52,8,12.50,15
59,8,12.50,16
61,8,12.50,17
1,7,10.94,18
9,7,10.94,19
12,7,10.94,20
15,7,10.94,21
19,7,10.94,22
20,7,10.94,23
24,7,10.94,24
26,7,10.94,25
28,7,10.94,26
38,7,10.94,27
42,7,10.94,28
45,7,10.94,29
53,7,10.94,30
8,6,9.38,31
17,6,9.38,32
36,6,9.38,33
37,6,9.38,34
39,6,9.38,35
47,6,9.38,36
49,6,9.38,37
0,5,7.81,38
5,5,7.81,39
6,5,7.81,40
14,5,7.81,41
21,5,7.81,42
22,5,7.81,43
27,5,7.81,44
35,5,7.81,45
43,5,7.81,46
62,5,7.81,47
3,4,6.25,48
13,4,6.25,49
29,4,6.25,50
34,4,6.25,51
48,4,6.25,52
54,4,6.25,53
60,4,6.25,54
11,3,4.69,55
30,3,4.69,56
31,3,4.69,57
33,3,4.69,58
46,3,4.69,59
41,2,3.12,60
51,2,3.12,61
7,1,1.56,62
63,1,1.56,63
23,0,0.00,64
