Expert_ID,Token_Count,Percentage,Rank
15,12,18.75,1
36,12,18.75,2
50,11,17.19,3
1,10,15.62,4
9,10,15.62,5
20,10,15.62,6
58,10,15.62,7
22,9,14.06,8
39,9,14.06,9
45,9,14.06,10
57,9,14.06,11
8,8,12.50,12
55,8,12.50,13
0,7,10.94,14
13,7,10.94,15
17,7,10.94,16
19,7,10.94,17
21,7,10.94,18
25,7,10.94,19
27,7,10.94,20
29,7,10.94,21
32,7,10.94,22
35,7,10.94,23
43,7,10.94,24
53,7,10.94,25
56,7,10.94,26
5,6,9.38,27
14,6,9.38,28
30,6,9.38,29
31,6,9.38,30
37,6,9.38,31
38,6,9.38,32
46,6,9.38,33
49,6,9.38,34
52,6,9.38,35
59,6,9.38,36
62,6,9.38,37
63,6,9.38,38
6,5,7.81,39
11,5,7.81,40
24,5,7.81,41
34,5,7.81,42
51,5,7.81,43
54,5,7.81,44
3,4,6.25,45
4,4,6.25,46
12,4,6.25,47
23,4,6.25,48
28,4,6.25,49
41,4,6.25,50
44,4,6.25,51
60,4,6.25,52
61,4,6.25,53
7,3,4.69,54
10,3,4.69,55
18,3,4.69,56
26,3,4.69,57
33,3,4.69,58
40,3,4.69,59
42,3,4.69,60
47,3,4.69,61
2,2,3.12,62
16,2,3.12,63
48,0,0.00,64
