Expert_ID,Token_Count,Percentage,Rank
15,13,20.31,1
1,11,17.19,2
18,10,15.62,3
32,10,15.62,4
34,10,15.62,5
46,10,15.62,6
55,10,15.62,7
60,10,15.62,8
13,9,14.06,9
14,9,14.06,10
38,9,14.06,11
42,9,14.06,12
8,8,12.50,13
11,8,12.50,14
27,8,12.50,15
33,8,12.50,16
37,8,12.50,17
16,7,10.94,18
21,7,10.94,19
22,7,10.94,20
26,7,10.94,21
30,7,10.94,22
43,7,10.94,23
51,7,10.94,24
58,7,10.94,25
63,7,10.94,26
0,6,9.38,27
3,6,9.38,28
4,6,9.38,29
19,6,9.38,30
28,6,9.38,31
49,6,9.38,32
57,6,9.38,33
61,6,9.38,34
5,5,7.81,35
9,5,7.81,36
24,5,7.81,37
25,5,7.81,38
29,5,7.81,39
36,5,7.81,40
39,5,7.81,41
40,5,7.81,42
41,5,7.81,43
48,5,7.81,44
53,5,7.81,45
54,5,7.81,46
12,4,6.25,47
17,4,6.25,48
20,4,6.25,49
23,4,6.25,50
35,4,6.25,51
44,4,6.25,52
47,4,6.25,53
50,4,6.25,54
62,4,6.25,55
2,3,4.69,56
7,3,4.69,57
56,3,4.69,58
59,3,4.69,59
45,2,3.12,60
6,1,1.56,61
31,1,1.56,62
52,1,1.56,63
10,0,0.00,64
