Expert_ID,Token_Count,Percentage,Rank
13,7,10.94,1
10,5,7.81,2
21,5,7.81,3
57,5,7.81,4
62,5,7.81,5
4,4,6.25,6
22,4,6.25,7
26,4,6.25,8
32,4,6.25,9
61,4,6.25,10
63,4,6.25,11
0,3,4.69,12
1,3,4.69,13
14,3,4.69,14
31,3,4.69,15
33,3,4.69,16
35,3,4.69,17
37,3,4.69,18
43,3,4.69,19
45,3,4.69,20
52,3,4.69,21
60,3,4.69,22
3,2,3.12,23
6,2,3.12,24
8,2,3.12,25
12,2,3.12,26
15,2,3.12,27
17,2,3.12,28
18,2,3.12,29
24,2,3.12,30
27,2,3.12,31
30,2,3.12,32
34,2,3.12,33
40,2,3.12,34
42,2,3.12,35
49,2,3.12,36
2,1,1.56,37
7,1,1.56,38
16,1,1.56,39
19,1,1.56,40
23,1,1.56,41
25,1,1.56,42
29,1,1.56,43
38,1,1.56,44
39,1,1.56,45
41,1,1.56,46
46,1,1.56,47
47,1,1.56,48
48,1,1.56,49
51,1,1.56,50
53,1,1.56,51
59,1,1.56,52
5,0,0.00,53
9,0,0.00,54
11,0,0.00,55
20,0,0.00,56
28,0,0.00,57
36,0,0.00,58
44,0,0.00,59
50,0,0.00,60
54,0,0.00,61
55,0,0.00,62
56,0,0.00,63
58,0,0.00,64
