Expert_ID,Token_Count,Percentage,Rank
40,7,10.94,1
1,5,7.81,2
55,5,7.81,3
6,4,6.25,4
26,4,6.25,5
34,4,6.25,6
38,4,6.25,7
43,4,6.25,8
45,4,6.25,9
52,4,6.25,10
0,3,4.69,11
7,3,4.69,12
8,3,4.69,13
15,3,4.69,14
20,3,4.69,15
23,3,4.69,16
28,3,4.69,17
41,3,4.69,18
53,3,4.69,19
58,3,4.69,20
60,3,4.69,21
62,3,4.69,22
5,2,3.12,23
12,2,3.12,24
14,2,3.12,25
16,2,3.12,26
17,2,3.12,27
21,2,3.12,28
22,2,3.12,29
31,2,3.12,30
48,2,3.12,31
49,2,3.12,32
50,2,3.12,33
61,2,3.12,34
63,2,3.12,35
2,1,1.56,36
4,1,1.56,37
9,1,1.56,38
10,1,1.56,39
11,1,1.56,40
18,1,1.56,41
19,1,1.56,42
25,1,1.56,43
30,1,1.56,44
32,1,1.56,45
33,1,1.56,46
36,1,1.56,47
39,1,1.56,48
42,1,1.56,49
44,1,1.56,50
47,1,1.56,51
51,1,1.56,52
54,1,1.56,53
56,1,1.56,54
57,1,1.56,55
59,1,1.56,56
3,0,0.00,57
13,0,0.00,58
24,0,0.00,59
27,0,0.00,60
29,0,0.00,61
35,0,0.00,62
37,0,0.00,63
46,0,0.00,64
