Expert_ID,Token_Count,Percentage,Rank
25,10,15.62,1
58,5,7.81,2
0,4,6.25,3
4,4,6.25,4
7,4,6.25,5
10,4,6.25,6
11,4,6.25,7
40,4,6.25,8
45,4,6.25,9
55,4,6.25,10
22,3,4.69,11
24,3,4.69,12
30,3,4.69,13
38,3,4.69,14
42,3,4.69,15
46,3,4.69,16
48,3,4.69,17
51,3,4.69,18
53,3,4.69,19
56,3,4.69,20
59,3,4.69,21
61,3,4.69,22
1,2,3.12,23
2,2,3.12,24
5,2,3.12,25
8,2,3.12,26
12,2,3.12,27
15,2,3.12,28
17,2,3.12,29
34,2,3.12,30
36,2,3.12,31
39,2,3.12,32
54,2,3.12,33
62,2,3.12,34
63,2,3.12,35
13,1,1.56,36
14,1,1.56,37
16,1,1.56,38
18,1,1.56,39
19,1,1.56,40
20,1,1.56,41
21,1,1.56,42
23,1,1.56,43
26,1,1.56,44
27,1,1.56,45
29,1,1.56,46
31,1,1.56,47
32,1,1.56,48
35,1,1.56,49
41,1,1.56,50
47,1,1.56,51
49,1,1.56,52
52,1,1.56,53
60,1,1.56,54
3,0,0.00,55
6,0,0.00,56
9,0,0.00,57
28,0,0.00,58
33,0,0.00,59
37,0,0.00,60
43,0,0.00,61
44,0,0.00,62
50,0,0.00,63
57,0,0.00,64
