Expert_ID,Token_Count,Percentage,Rank
7,14,21.88,1
35,12,18.75,2
25,10,15.62,3
29,10,15.62,4
31,10,15.62,5
39,10,15.62,6
55,10,15.62,7
14,9,14.06,8
19,9,14.06,9
62,9,14.06,10
17,8,12.50,11
18,8,12.50,12
28,8,12.50,13
33,8,12.50,14
40,8,12.50,15
41,8,12.50,16
49,8,12.50,17
50,8,12.50,18
51,8,12.50,19
58,8,12.50,20
59,8,12.50,21
13,7,10.94,22
15,7,10.94,23
45,7,10.94,24
60,7,10.94,25
0,6,9.38,26
2,6,9.38,27
3,6,9.38,28
32,6,9.38,29
42,6,9.38,30
52,6,9.38,31
53,6,9.38,32
63,6,9.38,33
1,5,7.81,34
9,5,7.81,35
11,5,7.81,36
24,5,7.81,37
26,5,7.81,38
34,5,7.81,39
37,5,7.81,40
38,5,7.81,41
43,5,7.81,42
54,5,7.81,43
61,5,7.81,44
5,4,6.25,45
8,4,6.25,46
10,4,6.25,47
12,4,6.25,48
21,4,6.25,49
23,4,6.25,50
30,4,6.25,51
46,4,6.25,52
56,4,6.25,53
4,3,4.69,54
6,3,4.69,55
16,3,4.69,56
44,3,4.69,57
47,3,4.69,58
48,3,4.69,59
20,2,3.12,60
22,2,3.12,61
27,2,3.12,62
36,1,1.56,63
57,1,1.56,64
