Expert_ID,Token_Count,Percentage,Rank
37,92,4.49,1
14,62,3.03,2
10,60,2.93,3
24,58,2.83,4
62,57,2.78,5
22,55,2.69,6
59,55,2.69,7
31,53,2.59,8
38,51,2.49,9
5,48,2.34,10
18,48,2.34,11
23,46,2.25,12
63,45,2.20,13
1,44,2.15,14
27,43,2.10,15
32,42,2.05,16
47,40,1.95,17
11,39,1.90,18
13,39,1.90,19
35,36,1.76,20
48,36,1.76,21
58,36,1.76,22
50,35,1.71,23
7,34,1.66,24
9,34,1.66,25
53,34,1.66,26
56,34,1.66,27
57,34,1.66,28
15,33,1.61,29
34,33,1.61,30
54,33,1.61,31
21,32,1.56,32
43,31,1.51,33
26,30,1.46,34
33,29,1.42,35
49,29,1.42,36
60,29,1.42,37
25,28,1.37,38
0,27,1.32,39
40,27,1.32,40
6,26,1.27,41
12,26,1.27,42
46,26,1.27,43
20,25,1.22,44
28,25,1.22,45
39,25,1.22,46
16,24,1.17,47
55,24,1.17,48
17,23,1.12,49
41,20,0.98,50
44,20,0.98,51
29,18,0.88,52
4,17,0.83,53
36,17,0.83,54
51,17,0.83,55
8,14,0.68,56
30,10,0.49,57
61,10,0.49,58
3,7,0.34,59
19,7,0.34,60
2,6,0.29,61
52,6,0.29,62
42,4,0.20,63
45,0,0.00,64
