Expert_ID,Token_Count,Percentage,Rank
22,8,12.50,1
35,4,6.25,2
39,4,6.25,3
4,3,4.69,4
25,3,4.69,5
53,3,4.69,6
1,2,3.12,7
6,2,3.12,8
12,2,3.12,9
21,2,3.12,10
26,2,3.12,11
50,2,3.12,12
57,2,3.12,13
58,2,3.12,14
0,1,1.56,15
2,1,1.56,16
3,1,1.56,17
5,1,1.56,18
7,1,1.56,19
10,1,1.56,20
13,1,1.56,21
17,1,1.56,22
19,1,1.56,23
23,1,1.56,24
28,1,1.56,25
31,1,1.56,26
37,1,1.56,27
41,1,1.56,28
44,1,1.56,29
45,1,1.56,30
46,1,1.56,31
51,1,1.56,32
52,1,1.56,33
55,1,1.56,34
60,1,1.56,35
62,1,1.56,36
63,1,1.56,37
8,0,0.00,38
9,0,0.00,39
11,0,0.00,40
14,0,0.00,41
15,0,0.00,42
16,0,0.00,43
18,0,0.00,44
20,0,0.00,45
24,0,0.00,46
27,0,0.00,47
29,0,0.00,48
30,0,0.00,49
32,0,0.00,50
33,0,0.00,51
34,0,0.00,52
36,0,0.00,53
38,0,0.00,54
40,0,0.00,55
42,0,0.00,56
43,0,0.00,57
47,0,0.00,58
48,0,0.00,59
49,0,0.00,60
54,0,0.00,61
56,0,0.00,62
59,0,0.00,63
61,0,0.00,64
