Expert_ID,Token_Count,Percentage,Rank
46,15,23.44,1
32,13,20.31,2
15,11,17.19,3
45,11,17.19,4
63,11,17.19,5
41,10,15.62,6
49,10,15.62,7
62,10,15.62,8
50,9,14.06,9
0,8,12.50,10
3,8,12.50,11
5,8,12.50,12
7,8,12.50,13
8,8,12.50,14
14,8,12.50,15
37,8,12.50,16
44,8,12.50,17
59,8,12.50,18
11,7,10.94,19
17,7,10.94,20
24,7,10.94,21
31,7,10.94,22
40,7,10.94,23
42,7,10.94,24
43,7,10.94,25
52,7,10.94,26
54,7,10.94,27
58,7,10.94,28
4,6,9.38,29
22,6,9.38,30
39,6,9.38,31
56,6,9.38,32
1,5,7.81,33
12,5,7.81,34
16,5,7.81,35
21,5,7.81,36
23,5,7.81,37
27,5,7.81,38
29,5,7.81,39
30,5,7.81,40
33,5,7.81,41
34,5,7.81,42
53,5,7.81,43
2,4,6.25,44
6,4,6.25,45
9,4,6.25,46
18,4,6.25,47
28,4,6.25,48
36,4,6.25,49
38,4,6.25,50
47,4,6.25,51
48,4,6.25,52
55,4,6.25,53
60,4,6.25,54
10,3,4.69,55
13,3,4.69,56
20,3,4.69,57
25,2,3.12,58
26,2,3.12,59
51,2,3.12,60
57,2,3.12,61
35,1,1.56,62
61,1,1.56,63
19,0,0.00,64
