Expert_ID,Token_Count,Percentage,Rank
6,9,14.06,1
37,6,9.38,2
49,6,9.38,3
1,5,7.81,4
53,5,7.81,5
8,4,6.25,6
17,4,6.25,7
25,4,6.25,8
30,4,6.25,9
31,4,6.25,10
36,4,6.25,11
39,4,6.25,12
40,4,6.25,13
42,4,6.25,14
63,4,6.25,15
4,3,4.69,16
9,3,4.69,17
34,3,4.69,18
48,3,4.69,19
50,3,4.69,20
56,3,4.69,21
0,2,3.12,22
11,2,3.12,23
13,2,3.12,24
16,2,3.12,25
22,2,3.12,26
24,2,3.12,27
28,2,3.12,28
35,2,3.12,29
44,2,3.12,30
47,2,3.12,31
54,2,3.12,32
2,1,1.56,33
7,1,1.56,34
10,1,1.56,35
12,1,1.56,36
14,1,1.56,37
19,1,1.56,38
20,1,1.56,39
23,1,1.56,40
32,1,1.56,41
43,1,1.56,42
51,1,1.56,43
52,1,1.56,44
55,1,1.56,45
57,1,1.56,46
59,1,1.56,47
60,1,1.56,48
62,1,1.56,49
3,0,0.00,50
5,0,0.00,51
15,0,0.00,52
18,0,0.00,53
21,0,0.00,54
26,0,0.00,55
27,0,0.00,56
29,0,0.00,57
33,0,0.00,58
38,0,0.00,59
41,0,0.00,60
45,0,0.00,61
46,0,0.00,62
58,0,0.00,63
61,0,0.00,64
