Expert_ID,Token_Count,Percentage,Rank
24,4,6.25,1
41,4,6.25,2
59,4,6.25,3
25,3,4.69,4
48,3,4.69,5
57,3,4.69,6
1,2,3.12,7
14,2,3.12,8
17,2,3.12,9
27,2,3.12,10
28,2,3.12,11
33,2,3.12,12
37,2,3.12,13
43,2,3.12,14
51,2,3.12,15
2,1,1.56,16
4,1,1.56,17
6,1,1.56,18
7,1,1.56,19
8,1,1.56,20
9,1,1.56,21
10,1,1.56,22
11,1,1.56,23
15,1,1.56,24
16,1,1.56,25
20,1,1.56,26
21,1,1.56,27
22,1,1.56,28
26,1,1.56,29
31,1,1.56,30
34,1,1.56,31
40,1,1.56,32
44,1,1.56,33
47,1,1.56,34
50,1,1.56,35
53,1,1.56,36
55,1,1.56,37
58,1,1.56,38
60,1,1.56,39
62,1,1.56,40
0,0,0.00,41
3,0,0.00,42
5,0,0.00,43
12,0,0.00,44
13,0,0.00,45
18,0,0.00,46
19,0,0.00,47
23,0,0.00,48
29,0,0.00,49
30,0,0.00,50
32,0,0.00,51
35,0,0.00,52
36,0,0.00,53
38,0,0.00,54
39,0,0.00,55
42,0,0.00,56
45,0,0.00,57
46,0,0.00,58
49,0,0.00,59
52,0,0.00,60
54,0,0.00,61
56,0,0.00,62
61,0,0.00,63
63,0,0.00,64
