Expert_ID,Token_Count,Percentage,Rank
2,7,10.94,1
23,7,10.94,2
6,6,9.38,3
17,5,7.81,4
27,5,7.81,5
58,5,7.81,6
3,4,6.25,7
32,4,6.25,8
34,4,6.25,9
1,3,4.69,10
18,3,4.69,11
22,3,4.69,12
24,3,4.69,13
30,3,4.69,14
33,3,4.69,15
37,3,4.69,16
42,3,4.69,17
48,3,4.69,18
52,3,4.69,19
60,3,4.69,20
7,2,3.12,21
26,2,3.12,22
41,2,3.12,23
43,2,3.12,24
44,2,3.12,25
46,2,3.12,26
47,2,3.12,27
50,2,3.12,28
53,2,3.12,29
55,2,3.12,30
57,2,3.12,31
59,2,3.12,32
63,2,3.12,33
0,1,1.56,34
5,1,1.56,35
8,1,1.56,36
9,1,1.56,37
10,1,1.56,38
11,1,1.56,39
12,1,1.56,40
14,1,1.56,41
15,1,1.56,42
16,1,1.56,43
19,1,1.56,44
20,1,1.56,45
25,1,1.56,46
29,1,1.56,47
31,1,1.56,48
36,1,1.56,49
40,1,1.56,50
49,1,1.56,51
51,1,1.56,52
54,1,1.56,53
56,1,1.56,54
61,1,1.56,55
4,0,0.00,56
13,0,0.00,57
21,0,0.00,58
28,0,0.00,59
35,0,0.00,60
38,0,0.00,61
39,0,0.00,62
45,0,0.00,63
62,0,0.00,64
