Expert_ID,Token_Count,Percentage,Rank
53,13,20.31,1
1,11,17.19,2
58,11,17.19,3
5,10,15.62,4
8,10,15.62,5
22,9,14.06,6
33,9,14.06,7
39,9,14.06,8
46,9,14.06,9
55,9,14.06,10
57,9,14.06,11
9,8,12.50,12
25,8,12.50,13
34,8,12.50,14
40,8,12.50,15
49,8,12.50,16
0,7,10.94,17
15,7,10.94,18
23,7,10.94,19
38,7,10.94,20
42,7,10.94,21
43,7,10.94,22
44,7,10.94,23
48,7,10.94,24
50,7,10.94,25
62,7,10.94,26
6,6,9.38,27
7,6,9.38,28
21,6,9.38,29
26,6,9.38,30
28,6,9.38,31
29,6,9.38,32
31,6,9.38,33
45,6,9.38,34
54,6,9.38,35
56,6,9.38,36
60,6,9.38,37
4,5,7.81,38
10,5,7.81,39
24,5,7.81,40
30,5,7.81,41
47,5,7.81,42
52,5,7.81,43
59,5,7.81,44
61,5,7.81,45
63,5,7.81,46
11,4,6.25,47
13,4,6.25,48
14,4,6.25,49
16,4,6.25,50
17,4,6.25,51
20,4,6.25,52
51,4,6.25,53
2,3,4.69,54
3,3,4.69,55
19,3,4.69,56
36,3,4.69,57
37,3,4.69,58
41,3,4.69,59
12,2,3.12,60
18,2,3.12,61
27,2,3.12,62
32,2,3.12,63
35,0,0.00,64
