Expert_ID,Token_Count,Percentage,Rank
31,6,9.38,1
62,6,9.38,2
47,5,7.81,3
58,5,7.81,4
15,4,6.25,5
55,4,6.25,6
60,4,6.25,7
2,3,4.69,8
3,3,4.69,9
10,3,4.69,10
11,3,4.69,11
21,3,4.69,12
41,3,4.69,13
42,3,4.69,14
43,3,4.69,15
46,3,4.69,16
50,3,4.69,17
51,3,4.69,18
54,3,4.69,19
57,3,4.69,20
63,3,4.69,21
4,2,3.12,22
5,2,3.12,23
6,2,3.12,24
7,2,3.12,25
8,2,3.12,26
9,2,3.12,27
19,2,3.12,28
26,2,3.12,29
27,2,3.12,30
30,2,3.12,31
32,2,3.12,32
35,2,3.12,33
37,2,3.12,34
39,2,3.12,35
52,2,3.12,36
56,2,3.12,37
1,1,1.56,38
12,1,1.56,39
13,1,1.56,40
14,1,1.56,41
17,1,1.56,42
18,1,1.56,43
23,1,1.56,44
24,1,1.56,45
29,1,1.56,46
33,1,1.56,47
34,1,1.56,48
36,1,1.56,49
38,1,1.56,50
40,1,1.56,51
44,1,1.56,52
45,1,1.56,53
48,1,1.56,54
49,1,1.56,55
59,1,1.56,56
61,1,1.56,57
0,0,0.00,58
16,0,0.00,59
20,0,0.00,60
22,0,0.00,61
25,0,0.00,62
28,0,0.00,63
53,0,0.00,64
