Expert_ID,Token_Count,Percentage,Rank
50,11,17.19,1
51,11,17.19,2
63,11,17.19,3
21,10,15.62,4
54,10,15.62,5
5,9,14.06,6
9,9,14.06,7
15,9,14.06,8
17,9,14.06,9
7,8,12.50,10
25,8,12.50,11
44,8,12.50,12
48,8,12.50,13
58,8,12.50,14
11,7,10.94,15
12,7,10.94,16
24,7,10.94,17
26,7,10.94,18
30,7,10.94,19
31,7,10.94,20
32,7,10.94,21
36,7,10.94,22
37,7,10.94,23
57,7,10.94,24
61,7,10.94,25
62,7,10.94,26
4,6,9.38,27
16,6,9.38,28
18,6,9.38,29
23,6,9.38,30
28,6,9.38,31
33,6,9.38,32
34,6,9.38,33
42,6,9.38,34
46,6,9.38,35
53,6,9.38,36
59,6,9.38,37
60,6,9.38,38
2,5,7.81,39
3,5,7.81,40
8,5,7.81,41
13,5,7.81,42
14,5,7.81,43
27,5,7.81,44
29,5,7.81,45
38,5,7.81,46
40,5,7.81,47
41,5,7.81,48
45,5,7.81,49
56,5,7.81,50
0,4,6.25,51
10,4,6.25,52
19,4,6.25,53
47,4,6.25,54
49,4,6.25,55
55,4,6.25,56
20,3,4.69,57
39,3,4.69,58
1,2,3.12,59
22,2,3.12,60
43,2,3.12,61
6,1,1.56,62
35,1,1.56,63
52,1,1.56,64
