Expert_ID,Token_Count,Percentage,Rank
12,5,7.81,1
47,5,7.81,2
5,4,6.25,3
7,4,6.25,4
11,4,6.25,5
20,4,6.25,6
28,4,6.25,7
33,4,6.25,8
36,4,6.25,9
48,4,6.25,10
51,4,6.25,11
59,4,6.25,12
23,3,4.69,13
35,3,4.69,14
43,3,4.69,15
53,3,4.69,16
55,3,4.69,17
57,3,4.69,18
60,3,4.69,19
62,3,4.69,20
2,2,3.12,21
3,2,3.12,22
8,2,3.12,23
9,2,3.12,24
13,2,3.12,25
17,2,3.12,26
22,2,3.12,27
24,2,3.12,28
26,2,3.12,29
27,2,3.12,30
29,2,3.12,31
32,2,3.12,32
40,2,3.12,33
49,2,3.12,34
50,2,3.12,35
52,2,3.12,36
63,2,3.12,37
1,1,1.56,38
6,1,1.56,39
10,1,1.56,40
16,1,1.56,41
18,1,1.56,42
19,1,1.56,43
21,1,1.56,44
30,1,1.56,45
31,1,1.56,46
34,1,1.56,47
38,1,1.56,48
39,1,1.56,49
41,1,1.56,50
42,1,1.56,51
44,1,1.56,52
45,1,1.56,53
46,1,1.56,54
54,1,1.56,55
56,1,1.56,56
58,1,1.56,57
0,0,0.00,58
4,0,0.00,59
14,0,0.00,60
15,0,0.00,61
25,0,0.00,62
37,0,0.00,63
61,0,0.00,64
