Expert_ID,Token_Count,Percentage,Rank
42,8,12.50,1
22,7,10.94,2
40,7,10.94,3
5,6,9.38,4
7,6,9.38,5
24,4,6.25,6
25,4,6.25,7
27,4,6.25,8
33,4,6.25,9
10,3,4.69,10
12,3,4.69,11
21,3,4.69,12
34,3,4.69,13
45,3,4.69,14
59,3,4.69,15
0,2,3.12,16
6,2,3.12,17
8,2,3.12,18
13,2,3.12,19
26,2,3.12,20
28,2,3.12,21
30,2,3.12,22
31,2,3.12,23
32,2,3.12,24
36,2,3.12,25
37,2,3.12,26
44,2,3.12,27
46,2,3.12,28
47,2,3.12,29
50,2,3.12,30
53,2,3.12,31
54,2,3.12,32
56,2,3.12,33
57,2,3.12,34
58,2,3.12,35
63,2,3.12,36
1,1,1.56,37
2,1,1.56,38
3,1,1.56,39
4,1,1.56,40
11,1,1.56,41
14,1,1.56,42
15,1,1.56,43
16,1,1.56,44
18,1,1.56,45
19,1,1.56,46
23,1,1.56,47
29,1,1.56,48
35,1,1.56,49
38,1,1.56,50
43,1,1.56,51
48,1,1.56,52
51,1,1.56,53
60,1,1.56,54
9,0,0.00,55
17,0,0.00,56
20,0,0.00,57
39,0,0.00,58
41,0,0.00,59
49,0,0.00,60
52,0,0.00,61
55,0,0.00,62
61,0,0.00,63
62,0,0.00,64
