Expert_ID,Token_Count,Percentage,Rank
37,8,12.50,1
45,8,12.50,2
34,6,9.38,3
9,5,7.81,4
46,5,7.81,5
47,5,7.81,6
13,4,6.25,7
18,4,6.25,8
36,4,6.25,9
55,4,6.25,10
0,3,4.69,11
14,3,4.69,12
27,3,4.69,13
49,3,4.69,14
51,3,4.69,15
53,3,4.69,16
59,3,4.69,17
60,3,4.69,18
1,2,3.12,19
2,2,3.12,20
7,2,3.12,21
10,2,3.12,22
11,2,3.12,23
16,2,3.12,24
20,2,3.12,25
22,2,3.12,26
24,2,3.12,27
31,2,3.12,28
32,2,3.12,29
38,2,3.12,30
39,2,3.12,31
40,2,3.12,32
44,2,3.12,33
52,2,3.12,34
58,2,3.12,35
62,2,3.12,36
3,1,1.56,37
5,1,1.56,38
6,1,1.56,39
12,1,1.56,40
19,1,1.56,41
21,1,1.56,42
23,1,1.56,43
25,1,1.56,44
30,1,1.56,45
33,1,1.56,46
41,1,1.56,47
43,1,1.56,48
48,1,1.56,49
57,1,1.56,50
63,1,1.56,51
4,0,0.00,52
8,0,0.00,53
15,0,0.00,54
17,0,0.00,55
26,0,0.00,56
28,0,0.00,57
29,0,0.00,58
35,0,0.00,59
42,0,0.00,60
50,0,0.00,61
54,0,0.00,62
56,0,0.00,63
61,0,0.00,64
