Expert_ID,Token_Count,Percentage,Rank
0,7,10.94,1
19,6,9.38,2
49,6,9.38,3
8,5,7.81,4
14,5,7.81,5
16,5,7.81,6
48,5,7.81,7
31,4,6.25,8
39,4,6.25,9
44,4,6.25,10
45,4,6.25,11
4,3,4.69,12
13,3,4.69,13
17,3,4.69,14
34,3,4.69,15
37,3,4.69,16
52,3,4.69,17
54,3,4.69,18
55,3,4.69,19
62,3,4.69,20
3,2,3.12,21
7,2,3.12,22
10,2,3.12,23
11,2,3.12,24
15,2,3.12,25
20,2,3.12,26
22,2,3.12,27
32,2,3.12,28
41,2,3.12,29
50,2,3.12,30
60,2,3.12,31
61,2,3.12,32
63,2,3.12,33
1,1,1.56,34
2,1,1.56,35
5,1,1.56,36
6,1,1.56,37
9,1,1.56,38
21,1,1.56,39
23,1,1.56,40
26,1,1.56,41
27,1,1.56,42
28,1,1.56,43
30,1,1.56,44
35,1,1.56,45
36,1,1.56,46
38,1,1.56,47
42,1,1.56,48
43,1,1.56,49
53,1,1.56,50
56,1,1.56,51
57,1,1.56,52
59,1,1.56,53
12,0,0.00,54
18,0,0.00,55
24,0,0.00,56
25,0,0.00,57
29,0,0.00,58
33,0,0.00,59
40,0,0.00,60
46,0,0.00,61
47,0,0.00,62
51,0,0.00,63
58,0,0.00,64
