Expert_ID,Token_Count,Percentage,Rank
54,109,5.32,1
62,107,5.22,2
19,103,5.03,3
25,102,4.98,4
2,97,4.74,5
16,93,4.54,6
49,93,4.54,7
59,92,4.49,8
61,90,4.39,9
1,85,4.15,10
28,84,4.10,11
57,82,4.00,12
0,80,3.91,13
5,79,3.86,14
26,79,3.86,15
34,79,3.86,16
9,78,3.81,17
56,78,3.81,18
38,75,3.66,19
13,74,3.61,20
23,74,3.61,21
17,73,3.56,22
6,72,3.52,23
36,71,3.47,24
32,69,3.37,25
55,69,3.37,26
58,69,3.37,27
47,68,3.32,28
29,67,3.27,29
52,64,3.12,30
4,63,3.08,31
10,63,3.08,32
43,63,3.08,33
46,63,3.08,34
27,62,3.03,35
39,62,3.03,36
45,62,3.03,37
35,61,2.98,38
21,60,2.93,39
12,58,2.83,40
14,58,2.83,41
44,56,2.73,42
3,55,2.69,43
50,55,2.69,44
11,54,2.64,45
51,54,2.64,46
31,53,2.59,47
37,53,2.59,48
40,53,2.59,49
15,52,2.54,50
18,51,2.49,51
48,51,2.49,52
20,50,2.44,53
30,50,2.44,54
53,50,2.44,55
8,47,2.29,56
60,41,2.00,57
42,40,1.95,58
22,32,1.56,59
7,30,1.46,60
24,22,1.07,61
41,8,0.39,62
33,5,0.24,63
63,4,0.20,64
